Year,country,iso_code,population,gdp,energy_per_capita,Temperature anomaly,co2,co2_per_capita,co2_including_luc,land_use_change_co2,coal_co2,oil_co2,gas_co2,share_global_co2,temperature_change_from_co2,Continent
1993,Algeria,DZA,27277042.0,130275774703.0,10924.75390625,-0.7260332,81.30596923828125,2.98074722290039,91.54373931884766,10.23776626586914,1.9235999584198,27.99295997619629,36.09772872924805,0.3573908805847168,0.0008079666295088,Africa
1994,Algeria,DZA,27887277.0,134279859768.0,10826.482421875,-0.57715744,87.84848022460938,3.150127649307251,95.40397644042967,7.555497646331787,2.286237955093384,30.4502010345459,37.385860443115234,0.3823722302913666,0.0008486528531648,Africa
1995,Algeria,DZA,28470194.0,145054664533.0,10999.0419921875,-0.44384322,95.90570068359376,3.368635416030884,107.61563110351562,11.70992374420166,1.9345920085906985,27.080623626708984,47.22163009643555,0.4078206121921539,0.0008941130363382,Africa
1996,Algeria,DZA,29033045.0,156579113896.0,10674.896484375,-0.44198847,99.5595245361328,3.4291796684265137,108.00273895263672,8.44321060180664,1.4069759845733645,27.406719207763672,50.56686401367188,0.4108346998691559,0.0009404532029293,Africa
1997,Algeria,DZA,29579299.0,164644463404.0,10069.873046875,-0.36278597,87.51691436767578,2.95872163772583,94.30751037597656,6.790600776672363,1.381327986717224,30.01915168762207,39.00694274902344,0.3589653372764587,0.0009810689371079,Africa
1998,Algeria,DZA,30054135.0,179962887740.0,10259.7861328125,-0.26315188,105.74012756347656,3.518322229385376,111.05805206298828,5.317930221557617,2.110464096069336,33.08958435058594,54.641231536865234,0.4352213442325592,0.0010294400854036,Africa
1999,Algeria,DZA,30474360.0,193179776879.0,10219.5478515625,0.05894764,90.6128921508789,2.973414182662964,94.05038452148438,3.4374916553497314,2.1726648807525635,22.18829345703125,50.92022705078125,0.3648189604282379,0.0010705878958106,Africa
2000,Algeria,DZA,30903894.0,208554150552.0,9705.755859375,-0.3802545,84.55245208740234,2.735980749130249,89.93344116210938,5.380987167358398,1.9602400064468384,26.827808380126957,38.53428649902344,0.3314290046691894,0.0011094405781477,Africa
2001,Algeria,DZA,31331226.0,223420294027.0,9920.2294921875,0.42927194,86.01919555664062,2.7454779148101807,91.9224090576172,5.90321683883667,2.0958080291748047,28.458288192749023,41.02947235107422,0.3347963094711303,0.0011491765035316,Africa
2002,Algeria,DZA,31750832.0,245360923720.0,10139.9072265625,0.14189887,89.65840148925781,2.82381272315979,96.6640396118164,7.005640983581543,2.6087679862976074,29.49519920349121,44.653167724609375,0.3413564264774322,0.0011907855514436,Africa
2003,Algeria,DZA,32175813.0,273568638765.0,10471.28515625,0.1081396,94.0779266357422,2.9238710403442383,102.5336685180664,8.455742835998535,2.788304090499878,31.94275283813477,44.0266227722168,0.3402125537395477,0.0012346189469099,Africa
2004,Algeria,DZA,32628286.0,296773569597.0,10720.0791015625,-0.2314585,90.85253143310548,2.784471273422241,97.3131866455078,6.460658073425293,1.9235999584198,32.81844711303711,41.2090072631836,0.3175548911094665,0.0012762771220877,Africa
2005,Algeria,DZA,33109258.0,326854481030.0,11062.51171875,0.15500005,109.56442260742188,3.309177875518799,115.0002212524414,5.435800552368164,2.3632800579071045,31.052400588989254,61.210784912109375,0.3701632022857666,0.0013260262785479,Africa
2006,Algeria,DZA,33623505.0,345705309468.0,11278.421875,0.104907036,103.79776000976562,3.087059497833252,108.3536148071289,4.555853843688965,2.700367927551269,35.23302459716797,49.30644607543945,0.3392732143402099,0.0013729727361351,Africa
2007,Algeria,DZA,34189420.0,371665260161.0,11688.9892578125,0.0017439524,107.54869842529295,3.145671844482422,111.68036651611328,4.131672859191895,3.011807918548584,38.32177734375,51.0761604309082,0.3414324820041656,0.0014215310802683,Africa
2008,Algeria,DZA,34816963.0,395658515586.0,12165.24609375,-0.10058435,108.59608459472656,3.119056940078736,112.9322509765625,4.336160659790039,3.008245944976806,37.36307144165039,51.550559997558594,0.3388369381427765,0.0014706283109262,Africa
2009,Algeria,DZA,35490442.0,418247711085.0,12647.330078125,0.046192486,116.32797241210938,3.277726888656616,120.27582550048828,3.947849988937378,1.5938400030136108,44.89132690429688,54.89404678344727,0.3691426515579223,0.0015231505967676,Africa
2010,Algeria,DZA,36188237.0,450705801593.0,12130.873046875,1.2437766,117.84735870361328,3.256510019302368,121.40843963623048,3.5610783100128174,1.2164859771728516,45.36540603637695,53.36783218383789,0.353708267211914,0.0015762649709358,Africa
2011,Algeria,DZA,36903374.0,482028679734.0,12586.607421875,0.042295933,124.71524047851562,3.379507780075073,127.76541137695312,3.050169944763184,1.121148943901062,46.91973876953125,56.72063446044922,0.3617032468318939,0.0016323907766491,Africa
2012,Algeria,DZA,37646165.0,498417638719.0,13485.3544921875,-0.030322155,135.5934600830078,3.6017866134643555,138.43740844726562,2.8439600467681885,1.1065280437469482,48.540672302246094,64.1163330078125,0.3879115283489227,0.001693352474831,Africa
2013,Algeria,DZA,38414176.0,512373332647.0,13978.6103515625,0.0843389,141.53427124023438,3.684428215026856,145.071533203125,3.537262201309204,0.7767679691314697,52.01780700683594,65.45003509521484,0.401221752166748,0.0017572225769981,Africa
2014,Algeria,DZA,39205035.0,531843509827.0,14937.1953125,0.56301504,152.43466186523438,3.888139724731445,155.23577880859375,2.8011279106140137,0.5789120197296143,53.58233642578125,73.83326721191406,0.4298087358474731,0.0018258152995258,Africa
2015,Algeria,DZA,40019528.0,551521739825.0,15430.421875,0.18408029,160.3216094970703,4.006084442138672,162.77407836914062,2.4524617195129395,0.5349439978599548,55.59020614624024,78.76866912841797,0.4528408050537109,0.0018979273736476,Africa
2016,Algeria,DZA,40850719.0,569170418715.0,15103.671875,1.0033504,158.30831909179688,3.875288486480713,161.08226013183594,2.7739412784576416,0.0,54.6279296875,78.67901611328125,0.447289228439331,0.0019692350178956,Africa
2017,Algeria,DZA,41689302.0,577138830559.0,14962.943359375,0.439075,165.2516326904297,3.96388578414917,168.07342529296875,2.8217930793762207,0.9233499765396118,55.32405471801758,82.3540267944336,0.459356278181076,0.0020437533967196,Africa
2018,Algeria,DZA,42505033.0,584064441740.0,15753.8935546875,0.45793495,174.461181640625,4.104483127593994,179.34844970703125,4.88726282119751,1.5462080240249634,56.231407165527344,88.88864135742188,0.474931001663208,0.0021230122074484,Africa
2019,Algeria,DZA,43294551.0,589905104177.0,16037.7890625,0.3007885,182.42498779296875,4.213578701019287,184.90182495117188,2.4768271446228027,1.2750999927520752,59.63656234741211,91.99771881103516,0.491889625787735,0.0022052994463592,Africa
2020,Algeria,DZA,44042094.0,559819958223.0,14733.6044921875,1.0175363,171.13853454589844,3.8857946395874015,172.73910522460938,1.6005817651748655,0.5752609968185425,54.12953567504883,87.02569580078125,0.4867666363716125,0.0022822751197963,Africa
2021,Algeria,DZA,44761099.0,578853830170.0,15808.98046875,1.5114557,182.0358123779297,4.066830635070801,185.4950256347656,3.459218978881836,1.1761690378189087,57.34283065795898,96.2590103149414,0.4937653839588165,0.002364576794207,Africa
2022,Algeria,DZA,45477391.0,595820067103.0,16145.3369140625,0.96859986,192.778564453125,4.238997936248779,195.6962432861328,2.917679786682129,0.7584480047225952,61.61016082763672,101.3791046142578,0.5136957168579102,0.0024516880512237,Africa
1980,Angola,AGO,8133867.0,10330398679.0,1969.774658203125,-0.2683805,5.334352016448975,0.6558198928833008,23.386404037475582,18.052051544189453,0.0,2.658222913742065,0.1466609984636306,0.0274827871471643,0.0016239855904132,Africa
1981,Angola,AGO,8435605.0,10119853675.0,1880.6632080078125,-0.46735716,5.2667741775512695,0.6243504881858826,21.629207611083984,16.36243438720703,0.0,2.762655973434448,0.1722079962491989,0.0278964098542928,0.0016307784244418,Africa
1982,Angola,AGO,8751653.0,9643454557.0,1935.00146484375,-0.6862869,4.635179042816162,0.5296347141265869,19.25516128540039,14.619982719421388,0.0,2.1563949584960938,0.1720719933509826,0.0247476920485496,0.0016369996592402,Africa
1983,Angola,AGO,9082985.0,9325809281.0,2001.530029296875,-0.18157022,5.100534915924072,0.5615483522415161,19.23100852966309,14.13047218322754,0.0,2.5354878902435303,0.197855994105339,0.0269844215363264,0.0016432082047685,Africa
1984,Angola,AGO,9425921.0,9370042336.0,1731.1419677734375,-0.5018112,4.985846996307373,0.5289506316184998,18.16276359558105,13.176916122436523,0.0,2.291677951812744,0.2200009971857071,0.0256246235221624,0.0016492479480803,Africa
1985,Angola,AGO,9779125.0,9420208558.0,2084.220703125,-0.6200388,4.676114082336426,0.4781730473041534,17.3372859954834,12.661171913146973,0.0,1.9602400064468384,0.2198400050401687,0.0232124384492635,0.0016548937419429,Africa
1986,Angola,AGO,10139459.0,8569986810.0,1971.569091796875,-0.718746,4.633840084075928,0.4570105671882629,15.034947395324709,10.40110683441162,0.0,1.8686399459838867,0.2454880028963089,0.0226726196706295,0.0016603181138634,Africa
1987,Angola,AGO,10497863.0,9540737551.0,1968.46923828125,0.032012463,5.786028861999512,0.5511625409126282,15.46851634979248,9.682486534118652,0.0,2.9238719940185547,0.2967840135097503,0.0274138953536748,0.0016660235123708,Africa
1988,Angola,AGO,10861299.0,10911810585.0,1967.966796875,-0.31601778,5.04930591583252,0.4648897051811218,17.094303131103516,12.044997215270996,0.0,1.9052799940109253,0.3004480004310608,0.0230364613234996,0.0016720202984288,Africa
1989,Angola,AGO,11238562.0,11089228164.0,1833.2637939453125,-0.39725748,4.922749996185303,0.4380231201648712,17.066967010498047,12.14421844482422,0.0,1.7453420162200928,0.3190020024776459,0.0221743360161781,0.0016779602738097,Africa
1972,Argentina,ARG,24644332.0,301570151738.0,15396.9658203125,-0.48675355,90.07261657714844,3.65490198135376,153.4352569580078,63.36265182495117,2.857919931411743,69.29723358154297,12.468591690063477,0.5551614761352539,0.0043130074627697,South America
1973,Argentina,ARG,25046007.0,319937928734.0,15829.1806640625,-0.6510026,93.98442840576172,3.752471685409546,153.6618194580078,59.67739868164063,2.87990403175354,71.2098388671875,14.187007904052734,0.550347626209259,0.0043747839517891,South America
1974,Argentina,ARG,25461352.0,340686393609.0,16192.30078125,-0.6713087,95.49219512939452,3.750476121902466,152.23394775390625,56.74176788330078,3.367216110229492,71.45166015625,14.92347240447998,0.5617877244949341,0.0044362139888107,South America
1975,Argentina,ARG,25874106.0,337656029605.0,15558.8447265625,-0.46998549,94.8604507446289,3.6662309169769287,149.12176513671875,54.26131057739258,3.594383955001831,68.91251373291016,15.722224235534668,0.5583811402320862,0.0044966735877096,South America
1976,Argentina,ARG,26282282.0,336841121953.0,16083.609375,-1.0365916,99.71804809570312,3.794116735458374,151.667236328125,51.94918441772461,3.2426400184631348,71.86569213867188,16.46601676940918,0.5582538843154907,0.0045583792962133,South America
1977,Argentina,ARG,26701815.0,357157949062.0,16532.896484375,0.042402625,100.72888946533205,3.772361040115357,151.47740173339844,50.7485237121582,2.703933954238892,72.70211029052734,16.905080795288086,0.5486908555030823,0.0046197888441383,South America
1978,Argentina,ARG,27132162.0,341466738351.0,16382.3017578125,-0.035913426,102.58340454101562,3.78087854385376,151.24078369140625,48.657371520996094,3.836071014404297,72.8963394165039,16.425125122070312,0.5392104983329773,0.0046811439096927,South America
1979,Argentina,ARG,27568894.0,365906443800.0,17257.400390625,-0.25252342,110.64904022216795,4.013546466827393,158.72384643554688,48.07479095458984,3.6017119884490967,79.07278442382812,18.015888214111328,0.5671811103820801,0.0047456710599362,South America
1980,Argentina,ARG,28011597.0,371076968671.0,16895.919921875,-0.040824454,108.69522094726562,3.8803651332855225,156.63558959960938,47.94036102294922,2.865247964859009,76.50798034667969,19.56575965881348,0.5600019693374634,0.0048086526803672,South America
1981,Argentina,ARG,28463956.0,349782000000.0,16121.060546875,-0.110887766,102.00861358642578,3.583782196044922,147.86285400390625,45.85422897338867,2.956847906112671,70.05934143066406,20.485424041748047,0.5403068661689758,0.0048676491715013,South America
1982,Argentina,ARG,28924268.0,338761500000.0,16261.6044921875,-0.08694458,103.38813018798828,3.5744423866271973,148.76702880859375,45.3788948059082,2.6601579189300537,69.03221130371094,23.248903274536133,0.5519997477531433,0.0049264188855886,South America
1983,Argentina,ARG,29391334.0,350706600000.0,16701.12109375,-0.41305694,105.18211364746094,3.5786776542663574,150.72438049316406,45.54227066040039,2.1910719871521,68.67435455322266,26.263551712036133,0.556466817855835,0.0049861068837344,South America
1984,Argentina,ARG,29863090.0,357844347000.0,16488.375,-1.0188441,106.49176025390624,3.5659992694854736,151.3248291015625,44.83307266235352,2.1471779346466064,67.2367172241211,27.301403045654297,0.5473114848136902,0.0050464649684727,South America
1985,Argentina,ARG,30336448.0,334171440000.0,16023.3798828125,-0.0759904,100.56929779052734,3.3151309490203857,145.09217834472656,44.52287673950195,2.773546934127808,60.43547821044922,28.808982849121094,0.4992304444313049,0.0051039741374552,South America
1986,Argentina,ARG,30811982.0,358634675000.0,16542.5234375,-0.055182617,104.19874572753906,3.381760597229004,148.15951538085938,43.96078109741211,3.3928639888763428,62.20006561279297,30.96446418762207,0.5098273754119873,0.0051630651578307,South America
1987,Argentina,ARG,31291764.0,367893625000.0,17022.38671875,-0.25616264,114.93594360351562,3.673041343688965,158.4803466796875,43.54440307617188,3.7775840759277344,66.45396423339844,36.69862365722656,0.5445603132247925,0.0052270567975938,South America
1988,Argentina,ARG,31780534.0,360921156000.0,17035.044921875,-0.44314137,121.46444702148438,3.82197642326355,162.98753356933594,41.5230827331543,4.023192882537842,66.23246002197266,42.232540130615234,0.554157555103302,0.0052935355342924,South America
1989,Argentina,ARG,32270958.0,338520796000.0,16179.04296875,0.1991928,117.06697845458984,3.627626419067383,158.18870544433594,41.12173080444336,4.143983840942383,59.75251007080078,44.60919952392578,0.5273236632347107,0.0053581814281642,South America
1990,Argentina,ARG,32755907.0,338751144000.0,15680.392578125,-0.17349704,112.18829345703124,3.4249789714813232,153.08982849121094,40.90152359008789,3.140048027038574,59.188255310058594,43.21321487426758,0.4935227036476135,0.0054210047237575,South America
1991,Argentina,ARG,33230293.0,376057930424.0,15722.361328125,-0.44830212,117.7269287109375,3.5427591800689697,202.3717803955078,84.64484405517578,2.938528060913086,61.23276901245117,47.28392028808594,0.5073213577270508,0.0054978760890662,South America
1992,Argentina,ARG,33693532.0,416679827242.0,16630.447265625,-0.9168598,121.51416778564452,3.606453895568848,177.64100646972656,56.12683868408203,3.107071876525879,63.63268661499024,48.302513122558594,0.5395731925964355,0.0055698943324387,South America
1993,Argentina,ARG,34152719.0,444780261628.0,16948.30078125,-0.43905067,118.0209732055664,3.45568323135376,163.40858459472656,45.38761520385742,2.5282390117645264,67.1522216796875,40.8072395324707,0.5187764167785645,0.0056375386193394,South America
1994,Argentina,ARG,34613492.0,472926751991.0,17657.16796875,0.18790706,118.50676727294922,3.4237160682678223,163.00917053222656,44.50239562988281,3.5613009929656982,67.20306396484375,42.67698669433594,0.5158165693283081,0.0057044434361159,South America
1995,Argentina,ARG,35070016.0,461601030169.0,17982.642578125,-0.15684624,125.41549682617188,3.576145887374878,170.7030029296875,45.28751754760742,3.7409439086914062,62.83393478393555,53.19395065307617,0.5333053469657898,0.0057744993828237,South America
1996,Argentina,ARG,35513795.0,489406483416.0,18559.109375,-0.14694755,131.44554138183594,3.7012531757354736,177.6565704345703,46.211029052734375,3.1143150329589844,65.92089080810547,57.54154968261719,0.542413055896759,0.005847627762705,South America
1997,Argentina,ARG,35947790.0,531526379817.0,18609.810546875,0.16950536,136.61700439453125,3.800428628921509,187.91531372070312,51.29830932617188,2.806623935699463,66.86799621582031,61.503902435302734,0.5603576898574829,0.0059240763075649,South America
1998,Argentina,ARG,36372862.0,554567078807.0,19087.2265625,-0.074077524,139.5052947998047,3.8354225158691406,197.5121307373047,58.0068359375,3.154704093933105,69.57569885253906,61.61382293701172,0.5741971731185913,0.0060029816813766,South America
1999,Argentina,ARG,36794687.0,538270560194.0,19175.2734375,-0.3622938,148.34457397460938,4.031684875488281,202.28927612304688,53.944705963134766,2.788304090499878,72.72306823730469,67.6191177368164,0.5972539782524109,0.0060851396992802,South America
2000,Argentina,ARG,37213986.0,536480965694.0,18907.802734375,-0.842931,143.3548126220703,3.852175712585449,197.9246368408203,54.569820404052734,2.3596770763397217,67.43399047851562,69.43824768066406,0.5619227290153503,0.0061656953766942,South America
2001,Argentina,ARG,37624817.0,514867255248.0,18268.28125,-0.1406668,135.00396728515625,3.588162899017334,186.68142700195312,51.67745971679688,2.007817029953003,64.33441925048828,64.80706787109375,0.5254505276679993,0.006241955794394,South America
2002,Argentina,ARG,38029345.0,460558541367.0,17306.400390625,-0.34201214,124.93011474609376,3.285097599029541,310.1719665527344,185.2418670654297,1.5791840553283691,57.495487213134766,62.61775970458984,0.4756464064121246,0.0063501927070319,South America
2003,Argentina,ARG,38424283.0,503104157615.0,18341.46875,0.17602026,134.42098999023438,3.4983344078063965,385.6901245117188,251.2691345214844,2.4804608821868896,59.35518646240234,69.06818389892578,0.4861045479774475,0.0064810961484909,South America
2004,Argentina,ARG,38815915.0,550306327169.0,19351.779296875,0.12867709,157.2351531982422,4.050790786743164,452.83392333984375,295.5987548828125,2.531824111938477,67.81330871582031,82.91265869140625,0.5495806336402893,0.0066346116364002,South America
2005,Argentina,ARG,39216786.0,601050418142.0,20306.78515625,-0.21533298,161.7279510498047,4.123947143554688,472.5110473632813,310.7830810546875,3.667664051055908,71.79974365234375,81.96734619140625,0.5463975667953491,0.0067941402085125,South America
2006,Argentina,ARG,39622113.0,652296814311.0,21100.81640625,0.35693455,174.34165954589844,4.400110244750977,478.3675231933594,304.0258483886719,3.968029022216797,81.91065216064453,83.86719512939453,0.5698529481887817,0.0069570122286677,South America
2007,Argentina,ARG,40016767.0,714725198062.0,21717.796875,-0.5987323,173.76358032226562,4.342269420623779,336.0146179199219,162.25103759765625,3.7592639923095694,77.95159912109375,87.17755126953125,0.551643431186676,0.007078337483108,South America
